blockNumber,reserve0,reserve1
18909557,"52307733700636","22745686806941377328478"
18909558,"52307733700636","22745686806941377328478"
18909559,"52307756541354","22745676904600509612698"
18909560,"52307756541354","22745676904600509612698"
18909561,"52307756541354","22745676904600509612698"
18909562,"52307756541354","22745676904600509612698"
18909563,"52307756541354","22745676904600509612698"
18909564,"52308739371538","22745250817603805161772"
18909565,"52308739371538","22745250817603805161772"
18909566,"52308739371538","22745250817603805161772"
18909567,"52308739371538","22745250817603805161772"
18909568,"52308464229061","22745370817603805161772"
18909569,"52308464229061","22745370817603805161772"
18909570,"52308150710679","22745507556322513453051"
18909571,"52308150710679","22745507556322513453051"
18909572,"52308431263037","22745385968352846891553"
18909573,"52308431263037","22745385968352846891553"
18909574,"52308431263037","22745385968352846891553"
18909575,"52308431263037","22745385968352846891553"
18909576,"52308431263037","22745385968352846891553"
18909577,"52308431263037","22745385968352846891553"
18909578,"52306825445488","22746086351986862208257"
18909579,"52306825445488","22746086351986862208257"
18909580,"52306825445488","22746086351986862208257"
18909581,"52306825445488","22746086351986862208257"
18909582,"52306825445488","22746086351986862208257"
18909583,"52306825445488","22746086351986862208257"
18909584,"52306825445488","22746086351986862208257"
18909585,"52306825445488","22746086351986862208257"
18909586,"52306825445488","22746086351986862208257"
18909587,"52306825445488","22746086351986862208257"
18909588,"52306825445488","22746086351986862208257"
18909589,"52306825445488","22746086351986862208257"
18909590,"52306825445488","22746086351986862208257"
18909591,"52306825445488","22746086351986862208257"
18909592,"52306825445488","22746086351986862208257"
18909593,"52306825445488","22746086351986862208257"
18909594,"52306825445488","22746086351986862208257"
18909595,"52306825445488","22746086351986862208257"
18909596,"52306825445488","22746086351986862208257"
18909597,"52306825445488","22746086351986862208257"
18909598,"52306825445488","22746086351986862208257"
18909599,"52306825445488","22746086351986862208257"
18909600,"52306825445488","22746086351986862208257"
18909601,"52306825445488","22746086351986862208257"
18909602,"52306825445488","22746086351986862208257"
18909603,"52306825445488","22746086351986862208257"
18909604,"52306825445488","22746086351986862208257"
18909605,"52306875445488","22746064674293475993791"
18909606,"52306875445488","22746064674293475993791"
18909607,"52306875445488","22746064674293475993791"
18909608,"52306875445488","22746064674293475993791"
18909609,"52306875445488","22746064674293475993791"
18909610,"52306381235283","22746280234278848143320"
18909611,"52306381235283","22746280234278848143320"
18909612,"52306381235283","22746280234278848143320"
18909613,"52306381235283","22746280234278848143320"
18909614,"52306381235283","22746280234278848143320"
18909615,"52306381235283","22746280234278848143320"
18909616,"52306381235283","22746280234278848143320"
18909617,"52306381235283","22746280234278848143320"
18909618,"52306381235283","22746280234278848143320"
18909619,"52306381235283","22746280234278848143320"
18909620,"52305392731047","22746711403052638986290"
18909621,"52305392731047","22746711403052638986290"
18909622,"52305392731047","22746711403052638986290"
18909623,"52305392731047","22746711403052638986290"
18909624,"52304934220641","22746911403052638986290"
18909625,"52304934220641","22746911403052638986290"
18909626,"52304934220641","22746911403052638986290"
18909627,"52304934220641","22746911403052638986290"
18909628,"52303829967901","22747393087109591353408"
18909629,"52303829967901","22747393087109591353408"
18909630,"52303728397933","22747437393783112568347"
18909631,"52303728397933","22747437393783112568347"
18909632,"52303728397933","22747437393783112568347"
18909633,"52206277106182","22790026859910898081121"
18909634,"52206277106182","22790026859910898081121"
18909635,"52206277106182","22790026859910898081121"
18909636,"52206165080892","22790075910470174139333"
18909637,"52206365080892","22789988864739605962679"
18909638,"52206391568772","22789977336505272757272"
18909639,"52206429550360","22789960968605602057911"
18909640,"52208034703632","22789262385717981551232"
18909641,"52208034703632","22789262385717981551232"
18909642,"52208034703632","22789262385717981551232"
18909643,"52208081916072","22789241838920694197867"
18909644,"52208081916072","22789241838920694197867"
18909645,"52208081916072","22789241838920694197867"
18909646,"52208081916072","22789241838920694197867"
18909647,"52208028801361","22789265093701545785082"
18909648,"52208104149426","22789232302324003859332"
18909649,"52208104149426","22789232302324003859332"
18909650,"52208104149426","22789232302324003859332"
18909651,"52208104149426","22789232302324003859332"
18909652,"52208104149426","22789232302324003859332"
18909653,"52209800159443","22788494225993442135596"
18909654,"52210256915753","22788295461171107928203"
18909655,"52210256915753","22788295461171107928203"
18909656,"52210256915753","22788295461171107928203"
18909657,"52210256915753","22788295461171107928203"
18909658,"52210306915753","22788273703081582881991"
18909659,"52210306915753","22788273703081582881991"
18909660,"52210306915753","22788273703081582881991"
18909661,"52210306915753","22788273703081582881991"
18909662,"52210306915753","22788273703081582881991"
18909663,"52210306915753","22788273703081582881991"
18909664,"52210306915753","22788273703081582881991"
18909665,"52210306915753","22788273703081582881991"
18909666,"52210306915753","22788273703081582881991"
18909667,"52210306915753","22788273703081582881991"
18909668,"52210306915753","22788273703081582881991"
18909669,"52209410093173","22788666324526295993158"
18909670,"52209671264905","22788552669333055501200"
18909671,"52210233598368","22788307960183634843662"
18909672,"52210233598368","22788307960183634843662"
18909673,"52210233598368","22788307960183634843662"
18909674,"52210233598368","22788307960183634843662"
18909675,"52210233598368","22788307960183634843662"
18909676,"52210233598368","22788307960183634843662"
18909677,"52211733598368","22787655234921649220713"
18909678,"52211733598368","22787655234921649220713"
18909679,"52211733598368","22787655234921649220713"
18909680,"52211733598368","22787655234921649220713"
18909681,"52211733598368","22787655234921649220713"
18909682,"52211399649665","22787801425339482345466"
18909683,"52211399649665","22787801425339482345466"
18909684,"52211557338955","22787732808116288964059"
18909685,"52211557338955","22787732808116288964059"
18909686,"52211557338955","22787732808116288964059"
18909687,"52211557338955","22787732808116288964059"
18909688,"52211557338955","22787732808116288964059"
18909689,"52211557338955","22787732808116288964059"
18909690,"52211557338955","22787732808116288964059"
18909691,"52211557338955","22787732808116288964059"
18909692,"52212057338955","22787515239881858888248"
18909693,"52212127338955","22787484780661443227225"
18909694,"52212286181193","22787415663667640522347"
18909695,"52212286181193","22787415663667640522347"
18909696,"52212286181193","22787415663667640522347"
18909697,"52212286181193","22787415663667640522347"
18909698,"52212498982718","22787323068036959467207"
18909699,"52213498982718","22786887951393815086789"
18909700,"52212545879716","22787305161505906766464"
18909701,"52212545879716","22787305161505906766464"
18909702,"52212745427119","22787218333928874742906"
18909703,"52212745427119","22787218333928874742906"
18909704,"52212745427119","22787218333928874742906"
18909705,"52212745427119","22787218333928874742906"
18909706,"52212745427119","22787218333928874742906"
18909707,"52212745427119","22787218333928874742906"
18909708,"52213245427119","22787000775556992708230"
18909709,"52213245427119","22787000775556992708230"
18909710,"52213245427119","22787000775556992708230"
18909711,"52213245427119","22787000775556992708230"
18909712,"52213245427119","22787000775556992708230"
18909713,"52213266382706","22786991657521178337173"
18909714,"52211830928051","22787620023104766892815"
18909715,"52211830928051","22787620023104766892815"
18909716,"52209520963404","22788631275203094794811"
18909717,"52209520963404","22788631275203094794811"
18909718,"52208779344437","22788955958818056855351"
18909719,"52208779344437","22788955958818056855351"
18909720,"52150184241171","22814978166794340762274"
18909721,"52154122641991","22813260470147010495138"
18909722,"52154122641991","22813260470147010495138"
18909723,"52160146441669","22810633746482367988829"
18909724,"52159697113879","22810830839124699553662"
18909725,"52159674423687","22810840792015621620362"
18909726,"52159674423687","22810840792015621620362"
18909727,"52168319791970","22807071903703338564848"
18909728,"52168319791970","22807071903703338564848"
18909729,"52168615466679","22806943028440320812877"
18909730,"52168612155873","22806944480205745383850"
18909731,"52168502210629","22806992690527341086297"
18909732,"52168502210629","22806992690527341086297"
18909733,"52168502210629","22806992690527341086297"
18909734,"52168402767074","22807036296097516620517"
18909735,"52169402767074","22806600434935825425660"
18909736,"52177710360260","22802980121905261228296"
18909737,"52177650292293","22803006452148258499477"
18909738,"52177650292293","22803006452148258499477"
18909739,"52178182287400","22802774656128665772484"
18909740,"52178182287400","22802774656128665772484"
18909741,"52178182287400","22802774656128665772484"
18909742,"52178182287400","22802774656128665772484"
18909743,"52178282287400","22802731085575044152345"
18909744,"52178282287400","22802731085575044152345"
18909745,"52178813581046","22802499600786552503293"
18909746,"52178813581046","22802499600786552503293"
18909747,"52178813581046","22802499600786552503293"
18909748,"52178813581046","22802499600786552503293"
18909749,"52179213581046","22802325323781863622181"
18909750,"52178994063747","22802421541937436989085"
18909751,"52179447889436","22802223815047259866332"
18909752,"52179447889436","22802223815047259866332"
18909753,"52179447889436","22802223815047259866332"
18909754,"52179447889436","22802223815047259866332"
18909755,"52179447889436","22802223815047259866332"
18909756,"52179447889436","22802223815047259866332"
18909757,"52179447889436","22802223815047259866332"
18909758,"52179652089034","22802134848636209276316"
18909759,"52179652089034","22802134848636209276316"
